,Current,SAA,TAA Static,TAA Quarterly
2017-03-28,0.005081624262183108,0.0018678056905457549,0.0019491576739946888,0.0019945623636420462
2017-03-29,0.00037456386931356174,0.0008745454106899682,0.0008964212229369185,0.0008649590063548698
2017-03-30,0.0013080851843618195,-0.000741726977653334,-0.0009467597517027948,-0.0009694120786171603
2017-03-31,-0.00218283520561191,-0.001640496639260208,-0.0018257271214423684,-0.001941381012347095
2017-04-03,-0.0005388964313944798,0.002355874662438016,0.002756611557825619,0.0027566115578256186
2017-04-04,0.0001713466693074466,-0.00035030307604233107,-0.00047069558196502156,-0.0004731652264263114
2017-04-05,-0.0025477212469028603,-0.0013874438630048906,-0.0016451548463685545,-0.0016326864875499277
2017-04-06,0.0014921082927490427,4.11627865302066e-05,-6.240184320326124e-05,-8.616277341380336e-05
2017-04-07,-0.0008099064178665714,-0.001835845673993038,-0.0018938032529877804,-0.0019065489335124003
2017-04-10,-3.19178870037995e-05,0.00020093017708505668,6.204585130682445e-05,6.630856072744652e-05
2017-04-11,-0.00022686105793143859,0.001322556142005323,0.0014167686436659045,0.0014120187665122926
2017-04-12,-0.0024526422227985735,0.001141952087982438,0.0012822173847409934,0.001290908727494879
2017-04-13,-0.004843309456068984,-0.0025756765790109367,-0.002686112754437817,-0.0026538639594632014
2017-04-14,0.0,0.0,0.0,0.0
2017-04-17,0.006567290169268324,0.004213773970456382,0.00437325706966706,0.004327223232343734
2017-04-18,-0.003099236970558585,-0.0017300526230954883,-0.0020149658333742525,-0.00199405515487587
2017-04-19,-0.0017066766769131517,-0.002718803368537817,-0.002828617448012254,-0.002832675278833079
2017-04-20,0.006480197656195977,0.0034021368219829267,0.0035834200827429474,0.0035176736609492647
2017-04-21,-0.0017313588693599062,0.0010013448629566661,0.0012816434937847157,0.0012776335549979927
2017-04-24,0.010307320500990376,0.007372500411175004,0.007364439698822256,0.007321922615023402
2017-04-25,0.005148034721003444,0.0024595119471239,0.0027115880014502774,0.002705070863637571
2017-04-26,-0.0006139346952184989,-0.0005637918999088509,-0.0004240509261534065,-0.00043404132043551403
2017-04-27,0.0009100986609710982,0.0018073666642891137,0.0018595210773599538,0.0018564159768582771
2017-04-28,-0.0014796190094760917,0.0002399361986237795,0.0002099395446570518,0.00020360345628889144
2017-05-01,0.002220054194643894,0.0012785293352524927,0.0013509525332686568,0.0013608478309642463
2017-05-02,0.001560693954785589,0.0030943524166954883,0.003319725174334657,0.0033507128208783345
2017-05-03,-0.0010040849407186817,-0.0028775452319732575,-0.00322521008881551,-0.003231656221174368
2017-05-04,0.0017380291956180856,-0.0015654136157403512,-0.001870385292784899,-0.0017888357776836995
2017-05-05,0.00391498372693475,0.003404661159114803,0.003515700367219172,0.003566200923217515
2017-05-08,-0.0006529265325988533,-0.0017072420271491617,-0.0016618437669617349,-0.001686468549903959
2017-05-09,-0.0003466119009285657,-0.0009270269796752962,-0.0009668647185042768,-0.0009082836299169621
2017-05-10,0.0011258276615823835,-0.001184048698838719,-0.0018297152744510272,-0.0017432563954909214
2017-05-11,-0.0012906729502179565,8.202297762910097e-05,0.0001468697508847605,0.0001477462130205683
2017-05-12,-4.841996122184095e-05,0.0020473903757210073,0.002021528749400394,0.0021216551195001035
2017-05-15,0.004511340804075436,0.003425641223419681,0.0036876012819113116,0.00368749727975075
2017-05-16,0.0001188033580598368,0.0009071679438511714,0.0008789377806119648,0.0008925407762578703
2017-05-17,-0.012570842521999156,-0.004310534275186652,-0.004092648893091872,-0.00422445024624382
2017-05-18,0.0027895107840645483,0.0010294336160180744,0.0011274166936528253,0.001144832012950446
2017-05-19,0.005892292907702153,0.003423486230393466,0.00331406667759728,0.0034454144938704198
2017-05-22,0.0037621432132398484,0.0030127298584467473,0.003163624549724629,0.003143500577534577
2017-05-23,0.001167729893811206,0.0007259661715924,0.0008363971002908522,0.0007491329775105144
2017-05-24,0.0014375716075618538,0.001715496059657451,0.0015988315306138272,0.0015912135928823458
2017-05-25,0.003509673031727784,0.0016321696834386435,0.0017111512230575385,0.0017780569431995463
2017-05-26,-0.00036306634564294634,0.0003003379704377488,0.00033115589736550154,0.00030132157596672745
2017-05-29,0.0,0.0,0.0,0.0
2017-05-30,-0.0009649381722342039,-0.0011689825820721256,-0.001444332964055676,-0.0014119319666766354
2017-05-31,-0.0002118613443873484,2.9194087139853607e-05,-0.00022980704810779396,-0.0001786888811901834
2017-06-01,0.006471178018675949,0.004542369929312448,0.004946328103051311,0.004879928919362345
2017-06-02,0.003987084812946964,0.00494165266291221,0.005365364478197817,0.005494382232147268
2017-06-05,-0.00122676818001718,-0.0015932644038448367,-0.0016730769297995196,-0.0017215927567782716
2017-06-06,-0.0021006786469653918,-0.0006375580178359008,-0.0005575878314099682,-0.000513874974050104
2017-06-07,0.0008884450184264131,-0.0006613470852654707,-0.0007975802272549305,-0.0008240894404504291
2017-06-08,0.00011240672263219598,-0.001145737250477417,-0.001113870688581694,-0.0011209880818494032
2017-06-09,-0.001874285734203715,-0.0028463301284923697,-0.0030265895630242562,-0.003143745425740385
2017-06-12,-0.0007816619212930335,-0.0004229502834961322,-0.00044692189071882544,-0.0005527377254814015
2017-06-13,0.004297601254887621,0.00295457301091235,0.0030255564563710143,0.0031215023779754287
2017-06-14,-0.0008898802744587098,0.0005462487933078889,0.0005432329972667738,0.0005572008979144814
2017-06-15,-0.003209110941951389,-0.0039971437782597985,-0.0041665833306389006,-0.0043186880927404405
2017-06-16,0.001542023054620191,0.0027634459443120047,0.0029886338526064126,0.003053147160674388
2017-06-19,0.006183608727516872,0.0031853378150867155,0.0033334849548251155,0.003415211285122444
2017-06-20,-0.005210615024422396,-0.0035746054240193355,-0.0034485584463192246,-0.003467676601914646
2017-06-21,-0.0002982098527286363,-0.0005494760149999851,-0.00043821379884078417,-0.0004448540056548185
2017-06-22,0.00020926062900544144,0.0010877478853707323,0.0011509597901757072,0.0012125414565591366
2017-06-23,0.0010172462891620904,0.0017362951052330709,0.0017368592390624117,0.001660727514676535
2017-06-26,0.0009567621949654495,0.002087610262198089,0.0022692230257385943,0.00229685997960032
2017-06-27,-0.0052287355496703145,-0.003864273382375793,-0.0038772844210249674,-0.003869862901762469
2017-06-28,0.006517773442775376,0.0022695822539164335,0.002079513782518803,0.002141212675920102
2017-06-29,-0.007306256432232068,-0.004765303075482836,-0.004705672177893736,-0.0049253648036013935
2017-06-30,0.001521281764392932,0.0009070481771272537,0.0009474418798162632,0.0009214763337372165
2017-07-03,0.0008164015649751875,-0.0003695877223989086,-0.0003799164243722475,-0.00037991642437224747
2017-07-04,0.0,0.0,0.0,0.0
2017-07-05,0.0010583580400612147,-0.0011032396253395122,-0.001230130427623386,-0.0012312307360644102
2017-07-06,-0.006715771838128012,-0.004419543696286266,-0.00452065225142927,-0.004523311751328114
2017-07-07,0.004352325608508571,0.0014370893178006186,0.0013632408794665852,0.0013551619018790815
2017-07-10,0.0010531814965709107,0.0017191348982278003,0.0017594550712397617,0.0017591048770236866
2017-07-11,0.0005802138924178301,0.0016102855896031486,0.0019781998361318074,0.0019656709958968286
2017-07-12,0.006513404241379426,0.006149684714046942,0.006347855814645764,0.006366913806394521
2017-07-13,0.0015262039432514692,0.0006937035232781805,0.0006689237327549125,0.0006883444380174181
2017-07-14,0.004178318502226156,0.0033967939641823,0.00348184002585054,0.003519047727284115
2017-07-17,-0.0006281828874851635,-0.00023471318301211837,-0.0002945551629548527,-0.000327991565912364
2017-07-18,0.0008156168219241677,0.0018633859562937106,0.0020554833692728283,0.0020605239781374923
2017-07-19,0.0040864685485723145,0.002140585711444017,0.0021533913441076735,0.002186501970711681
2017-07-20,0.0008646371615917771,0.001089998416635612,0.0011426724904593866,0.001141857343352693
2017-07-21,-0.0008475370202684959,0.0005467373813727045,0.0006676680838730353,0.0006475489456661185
2017-07-24,-0.0002988493885192699,-0.0010484733193769442,-0.001095507161439271,-0.0010717203885854565
2017-07-25,0.0013547544337496739,-0.0010580606371204681,-0.0011812651764309002,-0.001171607216567951
2017-07-26,0.0010907210299446882,0.0029625455098265655,0.0030235218770230726,0.0030275366713578755
2017-07-27,-0.0007261217702600358,9.65119385427967e-05,0.00023324841425677266,0.00020808489323824952
2017-07-28,-0.0009442718556203195,-0.0004373905631857896,-0.0004627932508802102,-0.0005070634174055081
2017-07-31,0.0003189812040625127,0.0009358427487237304,0.0010429820897581998,0.0010664358225787578
2017-08-01,0.002582844301948861,0.0030022169639900742,0.003246974050208369,0.0032841384816829143
2017-08-02,0.00037374471449628914,0.00020744147720818046,0.00014382969076260022,0.00014365259665390518
2017-08-03,-0.0012441582258003359,-0.00036347686071624096,-0.00048152058674067805,-0.0005021844589011295
2017-08-04,0.0012450667511746144,9.438038856515534e-05,2.4929347665144643e-05,3.2339109024906226e-05
2017-08-07,0.0014423221475623551,0.001385747006629943,0.0014892687055770935,0.0015087336435603018
2017-08-08,-0.0019188744546857536,-0.0026602910098644512,-0.002509103184595388,-0.002470270497929272
2017-08-09,-0.0010741483933472912,-0.0020086592531191987,-0.0022834609772816547,-0.0023599431996373346
2017-08-10,-0.011601472099985825,-0.006832808517881698,-0.007218754712174057,-0.007388440551954066
2017-08-11,0.0006962382062383322,-0.0008978106202928946,-0.0011623611357070417,-0.0011521200115833686
2017-08-14,0.007673585263507512,0.0059823092408488885,0.006318296193500341,0.006315875023967378
2017-08-15,-0.000355145795251008,-0.0005936053734805299,-0.0007250405498052891,-0.0007339531842390371
2017-08-16,0.0023593188323893072,0.002302425214126515,0.0024973205097262095,0.002567472060204213
2017-08-17,-0.011538242260204112,-0.0068511143634108155,-0.007128300685556687,-0.007169493644248103
2017-08-18,-0.00047125798150615623,1.830640872742768e-05,-4.6459940689255336e-05,6.534011186745722e-06
2017-08-21,0.0006409847822874666,0.00015762353219978922,-2.4082706440578064e-05,3.2038378441924574e-05
2017-08-22,0.007501589300946304,0.004111556705306859,0.004297009607225602,0.004286178787303501
2017-08-23,-0.0019825029338874194,0.0005206536701419233,0.0007456216914831326,0.0007263511002452141
2017-08-24,-0.0015712786369025985,-0.0011619864520458346,-0.001242625730300845,-0.0012188690369023154
2017-08-25,0.0025509188271615082,0.0021550510271697537,0.0021995100167529736,0.0022534370717819554
2017-08-28,-0.00020883975730403117,-0.0009908159950980972,-0.0010932322228510128,-0.001118523870424261
2017-08-29,5.3599649971199725e-05,-0.0009941546398024204,-0.0011109009185919405,-0.001123480625099227
2017-08-30,0.0030094316255349523,0.0008020264062203535,0.0006379876695842134,0.0006830095996900606
2017-08-31,0.004748994453579261,0.0020051935099106182,0.0017398752229143707,0.0018169158886913667
2017-09-01,0.0009179502399237306,0.0010982050585899793,0.001218776660644413,0.0011280332242597983
2017-09-04,0.0,0.0,0.0,0.0
2017-09-05,-0.005848290678487483,-0.003286810195561545,-0.003618459885623357,-0.0036679917296640273
2017-09-06,0.0032025314476344007,0.0013259080483401398,0.001420168323352017,0.0014755021458845818
2017-09-07,0.0011761043844851975,0.0033806843580761223,0.0035611532376496496,0.0035961911071641646
2017-09-08,-0.0007468575207258653,-0.00019790602818008064,-9.608094875096504e-05,-0.00010429448340594188
2017-09-11,0.008152496788717512,0.004300528833757518,0.004492813045800986,0.004578092931699277
2017-09-12,0.002332273988494245,-0.0009359855167001205,-0.0011672244141616005,-0.0011237338798541123
2017-09-13,-0.0007008943581549806,-0.0015483038168697268,-0.0016504575006980613,-0.0017589671856589528
2017-09-14,0.0001788207505308471,0.0010524664823641505,0.0011028995956642773,0.0010983874634575234
2017-09-15,0.0013594906688118046,0.0018494964405624758,0.001963926825929534,0.002006489267171005
2017-09-18,0.001955659654304424,0.0004742931468560966,0.0006477177651471966,0.0007544357367131375
2017-09-19,0.0013126956624131022,0.0011949451264182383,0.0013142512400960704,0.0012908284968361986
2017-09-20,-0.00016790543693140223,-0.0006860073334790969,-0.0005367623541486054,-0.0006173208831695394
2017-09-21,-0.0016299152980820313,-0.0014285532183568254,-0.001486975942974299,-0.0014116027305348172
2017-09-22,6.027388574406563e-05,0.0009117348668243681,0.0008659663842833944,0.0007635740957754693
2017-09-25,-0.002348237915669912,-0.002206361815487791,-0.002316848749895887,-0.002418189423991064
2017-09-26,-2.934799387466455e-05,-0.0004493624271946208,-0.0004751549758228834,-0.0005113861735514232
2017-09-27,0.002548580957854765,-0.0006221035001190756,-0.0006520757223831464,-0.0006092028669222384
2017-09-28,0.0009031867080235978,0.001761772629504338,0.0018474517880154408,0.0017853233804793719
2017-09-29,0.0034347937916266967,0.003609632659233144,0.003775702340408252,0.0038338141577960675
2017-10-02,0.002609256263186848,0.0016290914494037567,0.0017743686575942288,0.0017643492174623215
2017-10-03,0.0025537880253835837,0.0017814758039331404,0.0019847342619169497,0.002125138941862213
2017-10-04,0.0004531856096481969,0.0009819264680178351,0.0010799600263127797,0.0010199122664044287
2017-10-05,0.004209453474796257,0.0022885604736184112,0.002373560960324159,0.002474490766536037
2017-10-06,-0.0012186344713839316,-0.002203399387100328,-0.0023437951104096854,-0.0023777157848429748
2017-10-09,-0.0010471146384393398,-0.00033741428973626847,-0.0002735366377191984,-0.0002981899882811552
2017-10-10,0.0033102265060210765,0.003211100071511325,0.0033899589635474235,0.003524723041347114
2017-10-11,0.0017248166303490263,0.0014716729897250294,0.0015949570903369679,0.0016856325956584842
2017-10-12,-0.0009691545967216825,5.625432992624433e-05,8.124591047633967e-05,5.524222465202032e-05
2017-10-13,0.0016317897054347976,0.0024070160436363585,0.002634504282149826,0.0027012826542626646
2017-10-16,0.0009030399907956842,0.0003249597378033683,0.00042234669623996237,0.0004604056623565333
2017-10-17,-8.488287518201227e-07,-0.0011910402191243315,-0.0014136766934425217,-0.0014089281585763114
2017-10-18,0.0012002514202363829,0.0009377270951176093,0.0009208539337256694,0.00097777579737971
2017-10-19,-0.0008139425844126637,-0.0013777646656621687,-0.0015792581961829558,-0.001732479624835764
2017-10-20,0.003253679132701571,0.0008892478898891995,0.0009064189320674132,0.0009337117904904222
2017-10-23,-0.002791855615828455,-0.0009129385535946207,-0.0007947641446978694,-0.0008693995391127397
2017-10-24,0.001549474294508595,-5.231413885480523e-05,-1.6088245492572748e-05,7.703504838938208e-05
2017-10-25,-0.0035369511014482873,-0.0033483261002271855,-0.0035310093215179302,-0.003527745121857716
2017-10-26,0.0007418637632221831,-0.0010839849734907143,-0.001118824314511917,-0.0010471809957232762
2017-10-27,0.006175100543907123,0.004604778978423521,0.004813762271505676,0.0050246902649620975
2017-10-30,-0.0020957031349981142,3.622672948254572e-06,-2.998177542281697e-05,-9.362581940050319e-05
2017-10-31,0.00205143191618436,0.002132848435795698,0.0022809136442008405,0.0024139459063969703
2017-11-01,0.0016138275921218884,0.0010937789885732498,0.0013074321536542383,0.0015440831808008098
2017-11-02,0.0005114273967147011,-0.0013652681717112067,-0.0017493685725133994,-0.0015102680348887745
2017-11-03,0.0018429024748767577,0.0017088292042707163,0.0021587210045223215,0.0019298531902440337
2017-11-06,0.0013201520266558535,0.0009892719025452882,0.0011058878749804447,0.001151145075308266
2017-11-07,-0.0007007299301191797,0.0007769077681263308,0.0012935125308168184,0.001216735052091823
2017-11-08,0.0015809438711275863,0.002793884011514511,0.0032448373821759623,0.0032454153016321092
2017-11-09,-0.003674883175558658,-0.0046811868529752386,-0.005045313607814004,-0.005095731951020243
2017-11-10,-0.0005329578705295819,-0.000826926262041492,-0.0009184909380878059,-0.0009968722125776538
2017-11-13,0.00011780611618902013,-0.00025056378517300076,-0.0002814532111501124,-0.00026626047573770985
2017-11-14,-0.0018038204453436754,-0.0005430336242284132,-0.000524902768903441,-0.0007099146754748317
2017-11-15,-0.0038855453204589803,-0.001557583158432286,-0.0016665103517091815,-0.001778677963365747
2017-11-16,0.00745261939254056,0.0062574237097817766,0.006483128205214912,0.006725654036284014
2017-11-17,-0.0022225852149341625,0.0004397490467884315,0.0006278725197579472,0.0005039135352599259
2017-11-20,0.001759434167907812,-9.486456103208763e-05,0.00015650985759518266,0.000351065562932105
2017-11-21,0.005887676017625518,0.004123722230093212,0.004348233677681802,0.004717444679389691
2017-11-22,-0.00011737002324280676,0.0013777580638774033,0.0013913531544190749,0.0013872777486650415
2017-11-23,0.0,0.0,0.0,0.0
2017-11-24,0.00236567317209487,0.0019948212168596946,0.0021157158942804676,0.0021298913016985243
2017-11-27,-0.0021110917679781106,-0.003953171179499273,-0.004401757787478714,-0.0046805455248024805
2017-11-28,0.007271699044606044,0.0030555816013618886,0.002955829857341181,0.0031569241272460793
2017-11-29,-0.0015546617726558873,-0.003239340312350192,-0.003452492849531936,-0.0036286546330158375
2017-11-30,0.0049250070499036154,-0.0005201944909214183,-0.001019828712057023,-0.001045866522077859
2017-12-01,-0.002180275523423325,-0.0007587808953286788,-0.0009898054326041624,-0.0011974420086180758
2017-12-04,-0.0014253385542643228,-0.001976757657089133,-0.0022736460590525396,-0.0023412965699147665
2017-12-05,-0.002494007632747527,-0.0006365653696501934,-0.0006512514306620688,-0.0007162866561047224
2017-12-06,-0.001171374354076568,-0.0018654152995009662,-0.0022379675472997494,-0.0024761820375218363
2017-12-07,0.002709317227933131,0.0010795815952134645,0.0012836398428351906,0.0014280104460721965
2017-12-08,0.004715716351365565,0.003845135309536417,0.004211203582189575,0.004368661363275136
2017-12-11,0.0023563713727061297,0.0015664631139380445,0.00173886240704899,0.0018427747859898645
2017-12-12,0.0009070478505206192,-0.0005078880097053491,-0.0007219229756579104,-0.0007330306917107193
2017-12-13,0.0008832630539545941,0.0022710575534012818,0.0025531876301440057,0.002720240460069271
2017-12-14,-0.0035663288685118095,-0.0025066416460360697,-0.0027085480606780115,-0.0028834332831320663
2017-12-15,0.004862889250858774,0.0014909366811484259,0.001270512771067631,0.0012706676905766185
2017-12-18,0.00590557157083522,0.003981170486101567,0.00426162993343349,0.004519822287492047
2017-12-19,-0.003037850958942894,-0.003941818537971837,-0.004220990757568206,-0.004226051896485593
2017-12-20,-0.0004150816565503246,-0.0008291771928932937,-0.0007690242264505999,-0.0007124871445247085
2017-12-21,0.0017622548840193022,0.0014598151627853379,0.0016259864363077805,0.0016460007161768092
2017-12-22,0.0006304416802694883,0.0018883589430210635,0.002088834445438665,0.0022026104011321017
2017-12-25,0.0,0.0,0.0,0.0
2017-12-26,-0.0010031803624527377,-0.00033993441748600384,-0.0004859115196061556,-0.0005854575319651596
2017-12-27,0.0007571534341408181,0.0017622932714168764,0.0018739768329290674,0.001850568469466888
2017-12-28,0.001792250973542217,0.001044817550754848,0.0011240654752541755,0.0012580336506067243
2017-12-29,-0.002008278284466923,0.0007716600527277639,0.0008584779325572809,0.0008231695571513484
2018-01-01,0.0,0.0,0.0,0.0
2018-01-02,0.006280199324545986,0.004596281322602525,0.005033253394523641,0.005427308891123118
2018-01-03,0.005452943824703236,0.0032520208699057074,0.0034248629956674563,0.0038135847006389055
2018-01-04,0.0043474826273121655,0.003214549375581043,0.0032138223779972284,0.003499148154449712
2018-01-05,0.005060316756061903,0.0024601737218484443,0.002428824258499515,0.00266864083568727
2018-01-08,0.0011902772995939252,0.0011349509938089275,0.001404796895109841,0.0013892485573245795
2018-01-09,0.0013744804746937038,-0.0020604167500832557,-0.0023416897350853885,-0.002121403889672973
2018-01-10,-0.0014463325865709724,-0.002285767148050724,-0.0022941703282323557,-0.002285805708119595
2018-01-11,0.0055585691919297665,0.0032211143063491867,0.003233769881636853,0.0034672949318468502
2018-01-12,0.0058660160047433,0.0043593345627587305,0.004605139556771268,0.004957095333754058
2018-01-15,0.0,0.0,0.0,0.0
2018-01-16,-0.001926716940582747,5.3115056520490506e-05,0.00016742061384083292,0.0001391561323665107
2018-01-17,0.007145118538536206,0.0040460544996195925,0.004089461723980318,0.004465613609967395
2018-01-18,-0.0013073472187382278,-0.0018586674529965635,-0.0019831066368627337,-0.001994715602130705
2018-01-19,0.0039572539384600935,0.0026451491932222107,0.0028034283980623836,0.0030840933351404505
2018-01-22,0.00593893174214849,0.0031526715899569753,0.0031015451826963835,0.0033269385746437902
2018-01-23,0.002324334254749109,0.0032882098615515517,0.0035075058076938954,0.0037019561176231948
2018-01-24,9.36076128970562e-05,5.463375977222634e-05,8.834415189294735e-05,0.00014369089413999604
2018-01-25,-0.0005772267495901594,-0.0008043760832266187,-0.0009302722201594252,-0.0011770095148666564
2018-01-26,0.009062871632320392,0.005272292014753398,0.005205980487773786,0.005822095720557236
2018-01-29,-0.006012549969414999,-0.00633809007176982,-0.006459596561613179,-0.006733209605152647
2018-01-30,-0.00827543345090396,-0.006431827229493248,-0.006660422944654666,-0.007181076415207978
2018-01-31,0.0006825022371951924,0.00023517221240695313,5.772764131737953e-05,0.00030736979085157183
2018-02-01,-0.0009033098180372167,-0.0004941275581424832,-0.00048605511429192786,-0.0007229898857551322
2018-02-02,-0.017214068015965835,-0.013103200837856403,-0.013552720174534651,-0.014326057946743775
2018-02-05,-0.032525343447308556,-0.02155431814939286,-0.02279912923539916,-0.024217328405826216
2018-02-06,0.016047919070752287,0.010881467166879112,0.011799916609708302,0.012488062497706006
2018-02-07,-0.006414215121952847,-0.006609908828533143,-0.007279957255491971,-0.008108869677857093
2018-02-08,-0.027409712114778582,-0.015493629948313973,-0.016076972784703433,-0.017207553580548197
2018-02-09,0.010316561658144301,0.0037873350427969805,0.0042521210398954925,0.004672473143774009
2018-02-12,0.011519016925922288,0.008090637993526302,0.008668305355397225,0.009069091912484041
2018-02-13,0.0011371490117474989,0.00077856560202384,0.0011411780089811377,0.0010313198010234235
2018-02-14,0.011738055078620423,0.0067755829797742275,0.007583592773527312,0.008405434650633401
2018-02-15,0.009642206811026737,0.00609844429933283,0.006069302142967047,0.006656140062695602
2018-02-16,0.00124478278324815,0.004142387257385987,0.004541555139332204,0.004538959314292671
2018-02-19,0.0,0.0,0.0,0.0
2018-02-20,-0.006243610111964634,-0.007483744943507294,-0.008069892396345861,-0.008548155272788491
2018-02-21,-0.0038225367320467735,-0.003956522548303146,-0.003976245143383655,-0.0039248043726239435
2018-02-22,0.0011459534070464804,0.0004717310153276434,0.0003315676799534193,0.00035767783210614076
2018-02-23,0.011828346754353847,0.007878249422651794,0.008077913359183397,0.008645523940754888
2018-02-26,0.00847471871186513,0.005460860906587019,0.005712399105136572,0.006072313772443445
2018-02-27,-0.010778452293353998,-0.009591843615608641,-0.010279724531403866,-0.010923196306008099
