,Current,SAA,TAA Static,TAA Quarterly
2022-03-31,0.018844950986314668,-0.003100557419569494,-0.003342909164827046,-0.004866359882196525
2022-04-30,-0.06563296935217444,-0.046734809690735624,-0.04742637413027084,-0.04731772358049191
2022-05-31,0.005426906867681103,0.006481267424639947,0.007324128064439828,0.006158100010227985
2022-06-30,-0.06420713998515715,-0.047434659505132926,-0.04677208846222747,-0.04505761745551451
2022-07-31,0.06186842045532548,0.03538086611205604,0.0336824453704474,0.034145212059883745
2022-08-31,-0.034724125397775696,-0.030645038421764914,-0.029344184834162124,-0.030312231328549544
2022-09-30,-0.07584321079381307,-0.07803475783097846,-0.08331772620655264,-0.0838901882803117
2022-10-31,0.05352060602324493,0.03004257020541168,0.028299235386302746,0.02871679056950005
2022-11-30,0.06474727825389248,0.08379865496727623,0.08848660708878109,0.08709950417442447
2022-12-31,-0.037098291773102754,-0.02060290340763249,-0.020592082019855518,-0.02175001715385072
2023-01-31,0.057353962847815465,0.05602573228874719,0.06014238735919575,0.06256024298276297
2023-02-28,-0.02349105771799842,-0.02628061168287632,-0.028076221824647085,-0.02944064821306769
2023-03-31,0.030902133353115868,0.0229030797499834,0.023928009741283063,0.02255882334204906
2023-04-30,0.011217703976957427,0.0065964098153104,0.005600012660415876,0.00547771484565196
2023-05-31,-0.0011977119934872826,-0.011725947401655001,-0.011088953619682207,-0.01154205877508696
2023-06-30,0.048004163505646735,0.02708590124204857,0.02746379593068049,0.027725309066491066
2023-07-31,0.027311517331150448,0.021788190991993917,0.023425601729160972,0.023376493009918065
2023-08-31,-0.017550629368891846,-0.015890730391025065,-0.017740853803690282,-0.018390630631825666
2023-09-30,-0.03490656758335109,-0.019592375699878817,-0.019424172338996626,-0.01889397076173238
2023-10-31,-0.017101697363424928,-0.015288626217324408,-0.017010478749689306,-0.016890162898583028
2023-11-30,0.07079318038695437,0.055867496399840455,0.05628601867487237,0.05476470053293414
2023-12-31,0.036529860916691304,0.027549031358882203,0.027590607530336708,0.027454395622011463
2024-01-31,0.00794918031268943,0.004473535107506477,0.0047534258519983386,0.004845045983451923
2024-02-29,0.0390517838622404,0.01805345815929371,0.018444225444987472,0.018062107103987035
2024-03-31,0.028380779446285587,0.026151852112970442,0.027785826489961973,0.027753646891809813
2024-04-30,-0.028083055610326202,-0.013967817564236928,-0.013515982510085456,-0.014280581381547197
2024-05-31,0.040159720106011765,0.03291336465731476,0.03376977416097082,0.03395009191977394
2024-06-30,0.022229592391205477,0.00892876457870484,0.00905289124009978,0.00870483743349082
2024-07-31,0.012339728172969355,0.014436381433068801,0.014885271146146906,0.014028508619162272
2024-08-31,0.019277230298502035,0.01661364831221057,0.01667327849332656,0.015448737957302283
2024-09-30,0.017486551868522326,0.013803157977463343,0.014962059496157254,0.014382965924736313
2024-10-31,-0.01213651336721322,-0.01716888067728428,-0.01750873688791743,-0.0178674034219215
2024-11-30,0.03504804631600966,0.012037472525424198,0.010997846378145937,0.01103669273683594
2024-12-31,-0.01729704179985625,-0.011525827243496267,-0.010614132135070786,-0.010865952455908934
2025-01-31,0.024561402373540986,0.023331127190624468,0.024602682477370408,0.02425401081878875
2025-02-28,-0.0010390106825473033,0.019718688920126404,0.021154156292209514,0.020663388829674556
2025-03-31,-0.03324741428093736,-0.010644918381835566,-0.009758130769821793,-0.010096941764685008
2025-04-30,-0.0009305923393936322,-0.0061614183057647764,-0.004840935639181199,-0.007063954978769993
2025-05-31,0.04818902809984005,0.029561706033260693,0.0308690341156328,0.03062250776218378
2025-06-30,0.04009196696997863,0.023376048489099688,0.0227883581913757,0.024196524998534752
2025-07-31,0.013031185733047845,-0.0006202694326518099,-0.0006353205469138423,-0.0007629407160367752
2025-08-31,0.020475212430288936,0.018460316632813223,0.019632484932783578,0.019146549822507852
2025-09-30,0.030767284769299685,0.014602554911380183,0.013715190738131877,0.01526072549829216
2025-10-31,0.019823557897973965,0.007851991621847132,0.009013308030426437,0.008500773815941276
2025-11-30,0.0010020514628972244,0.003307431423366758,0.0032137706992634296,0.0023098319420193913
2025-12-31,0.0065219381507526375,0.007654393147050964,0.008663701301704574,0.008515689014229944
2026-01-31,0.022437474589210415,0.023854037886476886,0.026635691486500246,0.02677661613573079
2026-02-28,0.0062470702175712045,0.01095411748661812,0.010323439832029546,0.012556898048951215
